Gene,SequenceDiameter,SequencePrevalence,Essential,ExpressionPlasticity,Location.Tag,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,Gene.Name,Gene.Description
SPT_2048,0.509187348,371,FALSE,3.140389891,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Membrane transport,Cellular community,NA,2,cglA,Late competence protein ComGA
SPT_2049,0.000749994,371,FALSE,0.799373789,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2050,0.003417546,371,FALSE,3.138071247,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,,zinc-containing alcohol dehydrogenase
SPT_2051,0.001189374,371,FALSE,1.175287121,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,nagA,N-acetylglucosamine-6-phosphate deacetylase
SPT_2052,0.008381346,371,FALSE,0.755367265,Membrane,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,oaTA, peptidoglycan O-acetyltransferase OatA
SPT_2054,0.006890535,371,FALSE,0.428227424,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2056,0.044019713,368,FALSE,1.050815195,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2057,0.01346439,371,FALSE,1.227631813,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,marR,"DNA-binding transcriptional regulator, MarR family"
SPT_2058,0.024123462,370,FALSE,7.413037137,Cell Wall,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2059,0.012558069,369,FALSE,0.736431084,NA,METABOLISM,NA,NA,Various metabolism,NA,NA,1,,haloacid dehalogenase-like family
SPT_2060,0.004496772,371,FALSE,0.820949933,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Membrane transport,Antibiotic response/sensing,NA,2,,Multi antimicrobial extrusion (MATE) family transporter
SPT_2061,0.027295214,371,FALSE,0.309502767,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,thrC,threonine synthase
SPT_2062,0.010492255,370,FALSE,0.492364401,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2079,0.012652571,371,FALSE,0.80966342,Intracellular,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,,Cytidine/deoxycytidylate deaminase family protein
SPT_2080,0.004832317,371,TRUE,0.527535633,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,gltX,glutamyl-tRNA synthetase
SPT_2081,0.002982196,371,FALSE,0.639480865,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,pgi,glucose-6-phosphate isomerase
SPT_2082,0.010493879,369,FALSE,1.218482836,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2086,0.005256269,371,FALSE,0.416848866,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,
SPT_2088,0.003379088,371,FALSE,1.860799728,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Transcription,Amino acid metabolism,NA,2,argR,Arginine repressor
SPT_2089,0.000845278,371,TRUE,0.42170288,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,argS,Arginyl-tRNA synthetase
SPT_2091,0.191566416,370,FALSE,0.452278869,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2093,0.003166269,371,FALSE,0.464266901,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,pnpS,Sensor histidine kinase PnpS
SPT_2094,0.001038498,371,FALSE,1.020080774,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,pstS,
SPT_2095,0.004252101,371,FALSE,0.655345211,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,pstC,
SPT_2096,0.000179268,371,FALSE,0.892735111,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,pstA,
SPT_2098,0.004650447,371,FALSE,1.387908232,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,phoU,Phosphate transport system regulatory protein PhoU
SPT_2101,0.007385654,371,TRUE,0.434355068,Intracellular,METABOLISM,METABOLISM,NA,Carbohydrate metabolism,Energy metabolism,NA,2,gpsA,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
SPT_2102,0.035575029,371,FALSE,0.473974993,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,galU,UTP-glucose-1-phosphate uridylyltransferase
SPT_2103,0.002327742,371,FALSE,0.867291115,Membrane,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,,rhomboid family serine protease
SPT_2104,0.050857108,371,FALSE,0.655552024,Intracellular,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,,5-formyltetrahydrofolate cyclo-ligase
SPT_2105,0.009253199,371,FALSE,0.533527739,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,,N-acetyldiaminopimelate deacetylase
SPT_2106,0.004040401,371,FALSE,0.502151607,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
SPT_2107,0.002214817,370,FALSE,0.443554405,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,EamA domain protein - putative membrane transporter
SPT_2108,0.004622268,371,FALSE,0.385472401,Cell Wall,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,pbp1B,Penicillin-binding protein 1B
SPT_2109,0.003960383,371,TRUE,0.593409368,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,,
SPT_2110,0.003161519,371,FALSE,0.43167896,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Cofactor and vitamin metabolism,NA,2,,
SPT_2111,0,371,FALSE,0.913818699,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2112,0.005718938,371,FALSE,0.462283667,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,rrmA,23S rRNA (guanine(745)-N(1))-methyltransferase
SPT_2113,0.011038066,67,FALSE,1.149724315,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2114,0.002267428,371,FALSE,2.090388251,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,malP,glycogen phosphorylase
SPT_2115,0.002163932,371,FALSE,2.429841588,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,malM,4-alpha-glucanotransferase
SPT_2116,0.002147038,371,FALSE,2.444695351,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,malX,"Maltodextrin ABC transporter, substrate-binding protein"
SPT_2117,0.000711874,370,FALSE,1.527414513,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,malC,Maltodextrin ABC transporter
SPT_2118,0,371,FALSE,1.40127159,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,malD,Maltodextrin ABC transporter
SPT_2119,0.013278218,371,FALSE,0.36047919,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,malA,Maltodextrin utilization protein
SPT_2120,0.000554436,371,FALSE,0.415265701,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Transcription,Carbohydrate metabolism,NA,2,malR,Maltose operon transcriptional repressor MalR
SPT_2121,0.00244199,371,FALSE,0.367194546,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2122,0.005561881,371,FALSE,1.085926678,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,aspS,aspartyl-tRNA synthetase
SPT_2124,0.002810811,371,FALSE,1.122033118,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2126,0.00466818,371,FALSE,0.570825161,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2127,0.011269575,371,FALSE,1.107853637,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2128,0.000959021,371,FALSE,0.620372254,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,,
SPT_2129,0.03040833,371,FALSE,0.594923735,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2132,0.00996632,371,TRUE,0.354820504,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,hisS,histidyl-tRNA synthetase
SPT_2133,0.020825217,370,FALSE,0.596761618,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2136,0.001995181,371,FALSE,1.212489668,Intracellular,METABOLISM,NA,NA,Cofactor and vitamin metabolism,NA,NA,1,,Metal-sulfur cluster biosynthetic enzyme
SPT_2138,0.000877549,371,FALSE,0.783891138,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,ilvD,Dihydroxy-acid dehydratase
SPT_2140,0.006842421,371,FALSE,0.919518497,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,tktA1,"Transketolase, N-terminal subunit"
SPT_2141,0.002642606,371,FALSE,0.741079828,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,ulaA,PTS system ascorbate-specific transporter subunit IIC
SPT_2143,0.005133681,370,FALSE,1.23699489,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,bglG,"ranscriptional regulator, BglG family"
SPT_2144,0.005078734,370,FALSE,0.642395406,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2145,0,363,FALSE,1.003005542,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2146,0.007087948,371,FALSE,0.734365262,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,rpmF,50S ribosomal protein L32
SPT_2147,0,371,FALSE,1.065238947,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,rpmG,50S ribosomal protein L33
SPT_2153,0.0162509,317,FALSE,1.2376168,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2154,0.007431461,371,FALSE,1.901980374,Membrane,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,,
SPT_2155,0.021242677,371,FALSE,2.951261466,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,ROK family protein
SPT_2156,0.011862247,371,FALSE,1.933171513,Cell Wall,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,,Alpha-mannosidase
SPT_2157,0.009035878,371,FALSE,1.883902083,Cell Wall,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,,Mannose binding 
SPT_2158,0.017093085,371,FALSE,0.689104958,Cell Wall,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,,"Alpha-1,2-mannosidase"
SPT_2159,0.029379632,371,FALSE,1.319512748,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,,alpha-L-fucosidase
SPT_2160,0.002034464,368,FALSE,1.141555063,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,arcA,arginine deiminase
SPT_2161,0.000223799,371,FALSE,1.048219324,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,arcB,ornithine carbamoyltransferase
SPT_2162,0.002444297,371,FALSE,0.958801633,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,arcC,Carbamate kinase
SPT_2163,0.001780357,371,FALSE,1.107340513,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2164,0.010551375,371,FALSE,0.986500792,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,peptidase
SPT_2169,0.000225187,371,FALSE,0.822593743,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2170,0.007996701,371,FALSE,0.831845587,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,,
SPT_2171,0.014267541,370,FALSE,0.806829087,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,fucI,L-fucose isomerase
SPT_2172,0.004381571,232,FALSE,1.262391575,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,,
SPT_2173,0.003219255,232,FALSE,1.164260845,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,,
SPT_2174,0.000781902,232,FALSE,1.309778958,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,"PTS system, mannose-specific IID component"
SPT_2175,0.000330105,232,FALSE,1.154385239,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,"PTS system, mannose-specific IIC component"
SPT_2176,0.000607143,232,FALSE,1.367892264,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,"PTS system, mannose-specific IIB component"
SPT_2177,0.016475567,232,FALSE,1.110078747,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,"PTS system, mannose specific IIA component"
SPT_2178,0.000713944,232,FALSE,1.301543009,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,fucU,L-fucose mutarotase
SPT_2179,0.001743769,232,FALSE,1.30692488,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,fucA,L-fuculose phosphate aldolase
SPT_2180,0.037555697,328,FALSE,1.491935157,Intracellular,METABOLISM,NA,NA,Carbohydrate metabolism,NA,NA,1,fucK,L-fuculose kinase fucK
SPT_2181,0.014096127,371,FALSE,0.762287337,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Transcription,Carbohydrate metabolism,NA,2,fucR,fucose operon regulator
SPT_2183,0.001113402,371,FALSE,1.62027229,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,AdcB,"ABC zinc transporter, zinc-binding component"
SPT_2184,0.006376161,371,FALSE,1.438839879,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,AdcC,"ABC zinc transporter, premease component"
SPT_2185,0.003469525,371,FALSE,1.632105908,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,AdcR,Zinc homeostasis trancsriptional regulator
SPT_2189,0.002344,371,FALSE,0.622654189,Intracellular,METABOLISM,NA,NA,Various metabolism,NA,NA,1,dltC,D-alanine--poly(phosphoribitol) ligase subunit 2
SPT_2190,0.004192384,370,FALSE,0.41206144,Membrane,METABOLISM,NA,NA,Various metabolism,NA,NA,1,dltB,D-alanyl transfer protein DltB
SPT_2191,0.004384737,371,FALSE,0.646119988,Intracellular,METABOLISM,NA,NA,Various metabolism,NA,NA,1,dltA,D-alanine--poly(phosphoribitol) ligase subunit 1
SPT_2192,0,370,FALSE,1.233463271,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2196,0.01136941,276,FALSE,1.820885027,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2197,0.017317164,287,FALSE,1.192430681,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2199,0.010148088,371,FALSE,1.559417951,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,glpF,Glycerol uptake facilitator protein
SPT_2200,0.006444014,370,FALSE,2.014871706,Intracellular,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,glpO,Glycerol-3-phosphate dehydrogenase
SPT_2201,0.000357069,371,FALSE,2.173818401,Intracellular,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,glpK,glycerol kinase
SPT_2202,0.007020864,371,FALSE,0.624953075,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,,
SPT_2203,0.003913419,371,FALSE,0.493775205,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,hslO,Chaperonin (heat shock protein 33)
SPT_2204,0.003149675,370,FALSE,0.947814081,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,,tRNA-dihydrouridine synthase
SPT_2209,0.012290456,371,FALSE,0.942383107,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2210,0.004331789,371,FALSE,0.424317211,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Signal transduction,NA,NA,1,,
SPT_2213,0.004374777,370,FALSE,0.333611295,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,clpA,ATP-dependent Clp protease ATP-binding subunit ClpA
SPT_2214,0.001424419,371,FALSE,0.478403452,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,ctsR,Transcriptional regulator CtsR
SPT_2215,0.003008043,371,FALSE,0.817838396,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,ThiZ,"ABC thiamin transporter, ATP-binding component"
SPT_2216,0.000531045,371,FALSE,0.990037207,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,ThiY,"ABC thiamin transporter, thiamin-binding component"
SPT_2217,0.004947982,371,FALSE,0.737314738,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,ThiX,"ABC thiamin transporter, premease component"
SPT_2218,0.013109835,371,FALSE,0.59225503,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2219,0.022385472,371,FALSE,0.872961595,Extracellular,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,cbpD,Late competence protein cbpD - murein hydrolase
SPT_2220,0,371,TRUE,1.250364028,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,veg,
SPT_2221,0.000333005,371,TRUE,0.595170351,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Replication,NA,NA,1,dnaC,replicative DNA helicase
SPT_2222,0.000828032,371,FALSE,0.581823273,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,rplI,50S ribosomal protein L9
SPT_2223,0.004950329,371,FALSE,0.952883799,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,c-di-AMP phosphodiesterase
SPT_2224,0.000523556,371,FALSE,1.85489315,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,raiA,Ribosome-associated translation inhibitor
SPT_2225,0.006797544,371,FALSE,1.247871843,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Membrane transport,Cellular community,NA,2,comFC,
SPT_2226,0.005081241,370,FALSE,1.052936149,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,NA,Membrane transport,Cellular community,NA,2,comFA,
SPT_2227,0.007419899,371,FALSE,1.016561151,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2228,0.004164564,371,FALSE,0.767923658,Intracellular,METABOLISM,NA,NA,Amino acid metabolism,NA,NA,1,,
SPT_2232,0.000917694,371,TRUE,0.702593035,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,tsf,elongation factor Ts
SPT_2233,0.001846957,371,FALSE,0.631349405,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,rpsB,30S ribosomal protein S2
SPT_2234,0.000696463,371,FALSE,1.01026539,Cell Wall,METABOLISM,NA,NA,Cell wall metabolism,NA,NA,1,pcsB,protein required for cell wall separation of group B streptococcus
SPT_2235,0.000422285,371,FALSE,0.941606196,Membrane,CELLULAR PROCESSES,NA,NA,Cell division,NA,NA,1,mreD,rod shpae-determining protein
SPT_2236,0.001764202,371,TRUE,0.983328645,Membrane,CELLULAR PROCESSES,NA,NA,Cell division,NA,NA,1,mreC,rod shpae-determining protein
SPT_2237,0.000832667,371,FALSE,0.891102993,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,ecfT,Energy-coupling factor transporter transmembrane protein EcfT
SPT_2238,0.00314935,371,FALSE,0.875411117,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,cbiO2,cobalt transporter ATP-binding subunit
SPT_2239,0.00517401,371,FALSE,0.845930173,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,cbiO1,cobalt transporter ATP-binding subunit
SPT_2240,0.001702095,371,FALSE,0.792461101,Membrane,METABOLISM,NA,NA,Lipid metabolism,NA,NA,1,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
SPT_2241,0.001342746,371,FALSE,0.907156576,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_2242,0.010194248,371,FALSE,0.619334016,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,,M16 family peptidase
SPT_2243,0.010844772,371,FALSE,0.97983143,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,,M16 family peptidase
SPT_2244,0.008378068,371,FALSE,0.8393387,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,ybcJ,"Ribosome-associated protein YbcJ, S4-like RNA binding protein"
SPT_2245,0.005117939,371,FALSE,0.609816929,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,DNA repair and editing,NA,NA,1,recF,Recombinational DNA repair ATPase RecF
SPT_2246,0.000373548,371,FALSE,0.819773277,Intracellular,METABOLISM,NA,NA,Nucleotide metabolism,NA,NA,1,guaB,inosine 5'-monophosphate dehydrogenase
SPT_2247,0.000942443,371,FALSE,0.670793138,Membrane,GENETIC INFORMATION PROCESSING,NA,NA,Translation,NA,NA,1,trpS,tryptophanyl-tRNA synthetase II
SPT_2248,0.000477953,371,FALSE,1.027102699,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,ABC transporter
SPT_2249,0.004109209,371,FALSE,0.768141256,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,H+-transporting ATP synthase subunit c
SPT_2256,0.03516857,370,FALSE,4.090643309,Membrane,CELLULAR PROCESSES,ENVIRONMENTAL INFORMATION PROCESSING,NA,Cellular community,Signal transduction,NA,2,comD,sensor histidine kinase ComD
SPT_2259,0.000301152,370,FALSE,0.537831562,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,NA,Translation,Nucleotide metabolism,NA,2,rlmH,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase
SPT_2260,0.000849718,371,FALSE,1.472698768,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,"Folding, sorting, degradation",NA,NA,1,htrA,Serine protease
SPT_1294,0.148434116,370,FALSE,0.635228312,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,hypothetical protein
SPT_1969,0.162156907,368,FALSE,0.335230932,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,,transcriptional regulator PlcR
SPT_0534,0.018456921,370,FALSE,0.419765081,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,Na/Pi cotransporter II-like protein
SPT_1757,0.010890295,371,FALSE,0.530167521,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,
SPT_2142,0.000474947,371,FALSE,1.559169759,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,NA,NA,Membrane transport,NA,NA,1,,PTS system ascorbate-specific transporter subunit IIB
SPT_1461,0.00736529,370,FALSE,0.375245841,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,,Snf2 family protein
SPT_0373,0.001294118,370,FALSE,1.430505484,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,,PTS system transporter subunit IIC
SPT_2036,0.004609289,371,FALSE,0.35986823,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,GENETIC INFORMATION PROCESSING,NA,Membrane transport,"Folding, sorting, degradation",NA,2,,Membrane protein insertase SpoIIIJ family
SPT_1977,0.002270508,371,FALSE,0.728168977,Intracellular,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,haloacid dehydrogenase
SPT_1169,0.002906396,371,FALSE,2.489889274,Cell Wall,METABOLISM,METABOLISM,NA,Cell wall metabolism,Carbohydrate metabolism,NA,2,glgA,
SPT_2148,0.343664607,356,FALSE,9.235134768,Cell Wall,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,pcpA,Choline binding protein PcpA
SPT_1469,0.181822343,371,FALSE,3.48278314,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,Hypothetical Protein
SPT_1729,0.181822343,371,FALSE,0.941930647,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_0100,0.000309444,371,FALSE,2.368696423,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Carbohydrate metabolism,NA,2,ManZ,PTS system transporter subunit IID
SPT_2257,0.065977273,369,FALSE,0.878135689,Extracellular,CELLULAR PROCESSES,NA,NA,Cellular community,NA,NA,1,comC,Competence-stimulating peptide (CSP) precursor ComC
SPT_1822,0.007428133,371,FALSE,0.466752737,Intracellular,GENETIC INFORMATION PROCESSING,NA,NA,Transcription,NA,NA,1,,
SPT_1985,0.143249069,370,FALSE,0.775087844,NA,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,
SPT_0612,0.015021342,371,FALSE,0.470954578,Membrane,HYPOTHETICAL/UNKNOWN,NA,NA,NA,NA,NA,1,,putative integral membrane protein (possible nuclease activity)
SPT_0765,0.002038609,371,FALSE,1.801883615,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,NA,Membrane transport,Amino acid metabolism,NA,2,livM,Branched-chain amino acid transport system permease protein LivM
